2016-04-30 17:32:40 INFO  BasicAutoTest:48 - My Informaion.. 
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 735
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 735
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 736
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 737
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 738
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 739
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 740
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 740
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 741
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 742
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 743
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 744
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 745
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 745
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 746
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 747
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 748
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 749
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 750
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 750
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 751
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 752
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 753
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 754
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 755
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 755
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 756
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 757
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 758
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 759
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 760
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 760
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 761
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 762
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 763
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 764
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 765
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 765
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 766
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 767
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 768
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 769
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 770
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 770
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 771
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 772
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 773
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 774
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 775
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 775
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 776
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 777
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 778
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 779
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 780
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 780
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 781
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 782
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 783
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 784
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 785
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 785
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 786
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 787
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 788
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 789
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 790
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 790
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 791
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 792
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 793
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 794
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 795
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 795
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 796
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 797
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 798
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 799
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 800
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 800
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 801
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 802
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 803
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 804
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 805
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 805
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 806
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 807
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 808
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 809
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 810
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 810
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 811
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 812
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 813
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 814
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 815
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 815
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 816
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 817
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 818
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 819
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 820
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 820
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 821
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 822
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 823
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 824
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 825
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 825
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 826
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 827
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 828
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 829
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 830
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 830
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 831
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 832
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 833
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 834
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 835
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 835
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 836
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 837
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 838
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 839
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 840
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 840
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 841
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 842
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 843
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 844
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 845
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 845
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 846
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 847
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 848
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 849
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 850
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 850
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 851
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 852
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 853
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 854
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 855
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 855
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 856
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 857
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 858
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 859
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 860
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 860
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 861
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 862
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 863
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 864
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 865
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 865
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 866
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 867
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 868
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 869
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 870
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 870
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 871
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 872
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 873
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 874
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 875
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 875
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 876
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 877
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 878
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 879
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 880
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 880
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 881
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 882
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 883
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 884
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 885
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 885
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 886
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 887
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 888
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 889
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 890
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 890
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 891
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 892
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 893
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 894
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 895
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 895
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 896
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 897
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 898
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 899
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 900
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 900
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 901
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 902
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 903
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 904
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 905
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 905
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 906
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 907
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 908
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 909
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 910
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 910
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 911
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 912
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 913
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 914
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 915
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 915
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 916
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 917
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 918
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 919
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 920
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 920
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 921
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 922
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 923
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 924
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 925
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 925
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 926
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 927
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 928
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 929
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 930
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 930
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 931
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 932
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 933
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 934
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 935
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 935
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 936
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 937
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 938
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 939
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 940
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 940
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 941
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 942
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 943
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 944
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 945
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 945
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 946
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 947
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 948
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 949
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 950
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 950
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 951
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 952
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 953
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 954
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 955
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 955
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 956
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 957
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 958
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 959
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 960
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 960
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 961
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 962
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 963
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 964
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 965
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 965
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 966
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 967
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 968
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 969
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 970
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 970
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 971
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 972
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 973
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 974
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 975
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 975
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 976
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 977
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 978
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 979
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 980
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 980
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 981
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 982
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 983
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 984
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 985
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 985
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 986
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 987
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 988
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 989
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 990
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 990
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 991
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 992
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 993
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 994
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 995
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 995
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 996
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 997
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 998
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 999
2016-04-30 17:39:24 INFO  BasicAutoTest:48 - My Informaion.. 
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 0
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 0
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 1
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 2
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 3
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 4
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 5
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 5
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 6
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 7
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 8
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 9
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 10
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 10
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 11
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 12
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 13
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 14
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 15
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 15
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 16
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 17
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 18
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 19
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 20
2016-04-30 17:39:24 FATAL BasicAutoTest:52 - Fatal Message: 20
2016-04-30 17:39:24 DEBUG BasicAutoTest:50 - Debug Message: 21
